workerId,opName,nanoTime,numTuples,eventType
5,Shuffle(S),2075478,-1,call
5,Scan(S),2170743,-1,call
5,Scan(S),123643478,10000,return
5,Shuffle(S),292907148,10000,return
5,Shuffle(S),292936508,-1,call
5,Scan(S),292958582,-1,call
5,Scan(S),301112964,10000,return
5,Shuffle(S),525585408,10000,return
5,Shuffle(S),525614825,-1,call
5,Scan(S),525637401,-1,call
5,Scan(S),532397721,10000,return
5,Shuffle(S),784290946,10000,return
5,Shuffle(S),784329503,-1,call
5,Scan(S),784351152,-1,call
5,Scan(S),790434881,10000,return
5,Shuffle(S),1068338684,10000,return
5,Shuffle(S),1068364277,-1,call
5,Scan(S),1068399474,-1,call
5,Scan(S),1074323609,10000,return
5,Shuffle(S),1351916736,10000,return
5,Shuffle(S),1351944804,-1,call
5,Scan(S),1351966364,-1,call
5,Scan(S),1358438523,10000,return
5,Shuffle(S),1618533123,10000,return
5,Shuffle(S),1618583415,-1,call
5,Scan(S),1618606418,-1,call
5,Scan(S),1624861376,10000,return
5,Shuffle(S),1885404942,10000,return
5,Shuffle(S),1885446343,-1,call
5,Scan(S),1885469307,-1,call
5,Scan(S),1891616955,10000,return
5,Shuffle(S),2176165042,10000,return
5,Shuffle(S),2176198173,-1,call
5,Scan(S),2176215303,-1,call
5,Scan(S),2182030726,10000,return
5,Shuffle(S),2459639113,10000,return
5,Shuffle(S),2459678030,-1,call
5,Scan(S),2459705074,-1,call
5,Scan(S),2472814158,10000,return
5,Shuffle(S),3039541427,10000,return
5,Shuffle(S),3039580070,-1,call
5,Scan(S),3039611699,-1,call
5,Scan(S),3046303106,10000,return
5,Shuffle(S),3761501713,10000,return
5,Shuffle(S),3761526375,-1,call
5,Scan(S),3761543990,-1,call
5,Scan(S),3767073049,10000,return
5,Shuffle(S),4457087272,10000,return
5,Shuffle(S),4457115229,-1,call
5,Scan(S),4457131479,-1,call
5,Scan(S),4461283750,5000,return
5,Shuffle(S),4809547581,5000,return
5,Shuffle(S),4809577941,-1,call
5,Scan(S),4809604618,-1,call
5,Scan(S),4809630695,-1,return
5,Shuffle(S),4810809415,-1,return
3,Shuffle(S),2235912,-1,call
3,Scan(S),2342800,-1,call
3,Scan(S),98623386,10000,return
3,Shuffle(S),237705222,10000,return
3,Shuffle(S),237755819,-1,call
3,Scan(S),237797726,-1,call
3,Scan(S),251918807,10000,return
3,Shuffle(S),455490061,10000,return
3,Shuffle(S),455539670,-1,call
3,Scan(S),455582729,-1,call
3,Scan(S),465789833,10000,return
3,Shuffle(S),803669601,10000,return
3,Shuffle(S),803744616,-1,call
3,Scan(S),803807733,-1,call
3,Scan(S),810050614,10000,return
3,Shuffle(S),1087738146,10000,return
3,Shuffle(S),1087765509,-1,call
3,Scan(S),1087787761,-1,call
3,Scan(S),1094573563,10000,return
3,Shuffle(S),1354242829,10000,return
3,Shuffle(S),1354301389,-1,call
3,Scan(S),1354332560,-1,call
3,Scan(S),1360197500,10000,return
3,Shuffle(S),1621258972,10000,return
3,Shuffle(S),1621298614,-1,call
3,Scan(S),1621331614,-1,call
3,Scan(S),1627576813,10000,return
3,Shuffle(S),1887920949,10000,return
3,Shuffle(S),1888014245,-1,call
3,Scan(S),1888061545,-1,call
3,Scan(S),1894001096,10000,return
3,Shuffle(S),2161905969,10000,return
3,Shuffle(S),2161938659,-1,call
3,Scan(S),2161972206,-1,call
3,Scan(S),2168277411,10000,return
3,Shuffle(S),2428642129,10000,return
3,Shuffle(S),2428664870,-1,call
3,Scan(S),2428682119,-1,call
3,Scan(S),2434693364,10000,return
3,Shuffle(S),2699268095,10000,return
3,Shuffle(S),2699297527,-1,call
3,Scan(S),2699321713,-1,call
3,Scan(S),2705518355,10000,return
3,Shuffle(S),3033778582,10000,return
3,Shuffle(S),3033810930,-1,call
3,Scan(S),3033837413,-1,call
3,Scan(S),3039911151,10000,return
3,Shuffle(S),3492235158,10000,return
3,Shuffle(S),3492256360,-1,call
3,Scan(S),3492283117,-1,call
3,Scan(S),3495954671,5000,return
3,Shuffle(S),3762353561,5000,return
3,Shuffle(S),3762372783,-1,call
3,Scan(S),3762387497,-1,call
3,Scan(S),3762414571,-1,return
3,Shuffle(S),3765255345,-1,return
1,Shuffle(S),2649855,-1,call
1,Scan(S),2879465,-1,call
1,Scan(S),98154685,10000,return
1,Shuffle(S),225824273,10000,return
1,Shuffle(S),225877568,-1,call
1,Scan(S),225911777,-1,call
1,Scan(S),238698823,10000,return
1,Shuffle(S),494565125,10000,return
1,Shuffle(S),494594437,-1,call
1,Scan(S),494617693,-1,call
1,Scan(S),503627913,10000,return
1,Shuffle(S),810926815,10000,return
1,Shuffle(S),810969837,-1,call
1,Scan(S),810991920,-1,call
1,Scan(S),816693599,10000,return
1,Shuffle(S),1095119782,10000,return
1,Shuffle(S),1095161801,-1,call
1,Scan(S),1095198364,-1,call
1,Scan(S),1101228262,10000,return
1,Shuffle(S),1385095356,10000,return
1,Shuffle(S),1385122654,-1,call
1,Scan(S),1385144919,-1,call
1,Scan(S),1392420315,10000,return
1,Shuffle(S),1661724166,10000,return
1,Shuffle(S),1661764001,-1,call
1,Scan(S),1661786362,-1,call
1,Scan(S),1667545121,10000,return
1,Shuffle(S),1928282616,10000,return
1,Shuffle(S),1928305039,-1,call
1,Scan(S),1928322786,-1,call
1,Scan(S),1933986222,10000,return
1,Shuffle(S),2235770430,10000,return
1,Shuffle(S),2235792485,-1,call
1,Scan(S),2235809599,-1,call
1,Scan(S),2241538385,10000,return
1,Shuffle(S),2486132935,10000,return
1,Shuffle(S),2486153313,-1,call
1,Scan(S),2486168965,-1,call
1,Scan(S),2492454294,10000,return
1,Shuffle(S),2819581253,10000,return
1,Shuffle(S),2819600773,-1,call
1,Scan(S),2819614645,-1,call
1,Scan(S),2825427706,10000,return
1,Shuffle(S),3099272715,10000,return
1,Shuffle(S),3099292296,-1,call
1,Scan(S),3099306222,-1,call
1,Scan(S),3105345605,10000,return
1,Shuffle(S),3545887756,10000,return
1,Shuffle(S),3545901126,-1,call
1,Scan(S),3545909785,-1,call
1,Scan(S),3549669060,5000,return
1,Shuffle(S),3808626419,5000,return
1,Shuffle(S),3808648928,-1,call
1,Scan(S),3808664706,-1,call
1,Scan(S),3808693528,-1,return
1,Shuffle(S),3811455775,-1,return
7,Shuffle(S),1268214,-1,call
7,Scan(S),1311488,-1,call
7,Scan(S),133914650,10000,return
7,Shuffle(S),308530581,10000,return
7,Shuffle(S),308570603,-1,call
7,Scan(S),308603740,-1,call
7,Scan(S),317582661,10000,return
7,Shuffle(S),575640309,10000,return
7,Shuffle(S),575672209,-1,call
7,Scan(S),575694197,-1,call
7,Scan(S),582367780,10000,return
7,Shuffle(S),841572505,10000,return
7,Shuffle(S),841611125,-1,call
7,Scan(S),841633106,-1,call
7,Scan(S),847825287,10000,return
7,Shuffle(S),1125587340,10000,return
7,Shuffle(S),1125615883,-1,call
7,Scan(S),1125637153,-1,call
7,Scan(S),1131858032,10000,return
7,Shuffle(S),1392545974,10000,return
7,Shuffle(S),1392587353,-1,call
7,Scan(S),1392626699,-1,call
7,Scan(S),1399040248,10000,return
7,Shuffle(S),1659421734,10000,return
7,Shuffle(S),1659463425,-1,call
7,Scan(S),1659500161,-1,call
7,Scan(S),1665911205,10000,return
7,Shuffle(S),1926036501,10000,return
7,Shuffle(S),1926145155,-1,call
7,Scan(S),1926190301,-1,call
7,Scan(S),1932476907,10000,return
7,Shuffle(S),2217097116,10000,return
7,Shuffle(S),2217153304,-1,call
7,Scan(S),2217179872,-1,call
7,Scan(S),2223388374,10000,return
7,Shuffle(S),2483476901,10000,return
7,Shuffle(S),2483498639,-1,call
7,Scan(S),2483515726,-1,call
7,Scan(S),2489493729,10000,return
7,Shuffle(S),2795849187,10000,return
7,Shuffle(S),2795872304,-1,call
7,Scan(S),2795893128,-1,call
7,Scan(S),2803345379,10000,return
7,Shuffle(S),3122246834,10000,return
7,Shuffle(S),3122265743,-1,call
7,Scan(S),3122280182,-1,call
7,Scan(S),3128760862,10000,return
7,Shuffle(S),3560541601,10000,return
7,Shuffle(S),3560571032,-1,call
7,Scan(S),3560593867,-1,call
7,Scan(S),3564397643,5000,return
7,Shuffle(S),3869162535,5000,return
7,Shuffle(S),3869187972,-1,call
7,Scan(S),3869199683,-1,call
7,Scan(S),3869212248,-1,return
7,Shuffle(S),3871607037,-1,return
4,Shuffle(S),2018767,-1,call
4,Scan(S),2352980,-1,call
4,Scan(S),130277527,10000,return
4,Shuffle(S),310037212,10000,return
4,Shuffle(S),310070572,-1,call
4,Scan(S),310094460,-1,call
4,Scan(S),321729680,10000,return
4,Shuffle(S),581366681,10000,return
4,Shuffle(S),581400284,-1,call
4,Scan(S),581424013,-1,call
4,Scan(S),591804476,10000,return
4,Shuffle(S),863344312,10000,return
4,Shuffle(S),863442358,-1,call
4,Scan(S),863521922,-1,call
4,Scan(S),869946859,10000,return
4,Shuffle(S),1155093744,10000,return
4,Shuffle(S),1155158974,-1,call
4,Scan(S),1155183267,-1,call
4,Scan(S),1161103019,10000,return
4,Shuffle(S),1429999718,10000,return
4,Shuffle(S),1430035222,-1,call
4,Scan(S),1430111897,-1,call
4,Scan(S),1436437587,10000,return
4,Shuffle(S),1696902216,10000,return
4,Shuffle(S),1696930447,-1,call
4,Scan(S),1696954076,-1,call
4,Scan(S),1703155140,10000,return
4,Shuffle(S),1988711902,10000,return
4,Shuffle(S),1988739629,-1,call
4,Scan(S),1988763722,-1,call
4,Scan(S),1994638949,10000,return
4,Shuffle(S),2271974218,10000,return
4,Shuffle(S),2271998542,-1,call
4,Scan(S),2272045539,-1,call
4,Scan(S),2278293058,10000,return
4,Shuffle(S),2547162090,10000,return
4,Shuffle(S),2547205290,-1,call
4,Scan(S),2547224044,-1,call
4,Scan(S),2553410994,10000,return
4,Shuffle(S),2830473971,10000,return
4,Shuffle(S),2830577565,-1,call
4,Scan(S),2830612496,-1,call
4,Scan(S),2836735755,10000,return
4,Shuffle(S),3113884459,10000,return
4,Shuffle(S),3113919542,-1,call
4,Scan(S),3113981857,-1,call
4,Scan(S),3120094775,10000,return
4,Shuffle(S),3380621284,10000,return
4,Shuffle(S),3380700186,-1,call
4,Scan(S),3380773428,-1,call
4,Scan(S),3384782589,5000,return
4,Shuffle(S),3647816766,5000,return
4,Shuffle(S),3647844606,-1,call
4,Scan(S),3647887650,-1,call
4,Scan(S),3647929128,-1,return
4,Shuffle(S),3650685675,-1,return
2,Shuffle(S),1222278,-1,call
2,Scan(S),1263058,-1,call
2,Scan(S),131666836,10000,return
2,Shuffle(S),308482577,10000,return
2,Shuffle(S),308517259,-1,call
2,Scan(S),308541056,-1,call
2,Scan(S),316379014,10000,return
2,Shuffle(S),590022885,10000,return
2,Shuffle(S),590073228,-1,call
2,Scan(S),590107803,-1,call
2,Scan(S),598671899,10000,return
2,Shuffle(S),863334803,10000,return
2,Shuffle(S),863374662,-1,call
2,Scan(S),863397444,-1,call
2,Scan(S),870226731,10000,return
2,Shuffle(S),1154719940,10000,return
2,Shuffle(S),1154746731,-1,call
2,Scan(S),1154769066,-1,call
2,Scan(S),1161030316,10000,return
2,Shuffle(S),1429625447,10000,return
2,Shuffle(S),1429659186,-1,call
2,Scan(S),1429684533,-1,call
2,Scan(S),1436220695,10000,return
2,Shuffle(S),1696621501,10000,return
2,Shuffle(S),1696650529,-1,call
2,Scan(S),1696671732,-1,call
2,Scan(S),1703055858,10000,return
2,Shuffle(S),1988314241,10000,return
2,Shuffle(S),1988340368,-1,call
2,Scan(S),1988374873,-1,call
2,Scan(S),1995284441,10000,return
2,Shuffle(S),2274245587,10000,return
2,Shuffle(S),2274284139,-1,call
2,Scan(S),2274315993,-1,call
2,Scan(S),2282175737,10000,return
2,Shuffle(S),2563331475,10000,return
2,Shuffle(S),2563354668,-1,call
2,Scan(S),2563372875,-1,call
2,Scan(S),2569224012,10000,return
2,Shuffle(S),2829960376,10000,return
2,Shuffle(S),2829983874,-1,call
2,Scan(S),2830002461,-1,call
2,Scan(S),2835764784,10000,return
2,Shuffle(S),3113256131,10000,return
2,Shuffle(S),3113277185,-1,call
2,Scan(S),3113292171,-1,call
2,Scan(S),3119104401,10000,return
2,Shuffle(S),3429971023,10000,return
2,Shuffle(S),3430016713,-1,call
2,Scan(S),3430060423,-1,call
2,Scan(S),3433554362,5000,return
2,Shuffle(S),3688963660,5000,return
2,Shuffle(S),3688982858,-1,call
2,Scan(S),3688995839,-1,call
2,Scan(S),3689009693,-1,return
2,Shuffle(S),3691854234,-1,return
8,Shuffle(S),949257,-1,call
8,Scan(S),1026035,-1,call
8,Scan(S),112389187,10000,return
8,Shuffle(S),265120299,10000,return
8,Shuffle(S),265149524,-1,call
8,Scan(S),265176175,-1,call
8,Scan(S),277785984,10000,return
8,Shuffle(S),538146353,10000,return
8,Shuffle(S),538194259,-1,call
8,Scan(S),538229746,-1,call
8,Scan(S),545800357,10000,return
8,Shuffle(S),820382124,10000,return
8,Shuffle(S),820408198,-1,call
8,Scan(S),820429621,-1,call
8,Scan(S),826944583,10000,return
8,Shuffle(S),1111902883,10000,return
8,Shuffle(S),1111927911,-1,call
8,Scan(S),1111949004,-1,call
8,Scan(S),1118135265,10000,return
8,Shuffle(S),1387018938,10000,return
8,Shuffle(S),1387044950,-1,call
8,Scan(S),1387065731,-1,call
8,Scan(S),1393242923,10000,return
8,Shuffle(S),1653742670,10000,return
8,Shuffle(S),1653782718,-1,call
8,Scan(S),1653803991,-1,call
8,Scan(S),1660134245,10000,return
8,Shuffle(S),1920488524,10000,return
8,Shuffle(S),1920515711,-1,call
8,Scan(S),1920561846,-1,call
8,Scan(S),1926768681,10000,return
8,Shuffle(S),2220798466,10000,return
8,Shuffle(S),2220925188,-1,call
8,Scan(S),2221105202,-1,call
8,Scan(S),2227200171,10000,return
8,Shuffle(S),2503915656,10000,return
8,Shuffle(S),2503938908,-1,call
8,Scan(S),2503956310,-1,call
8,Scan(S),2510063685,10000,return
8,Shuffle(S),2754105502,10000,return
8,Shuffle(S),2754125912,-1,call
8,Scan(S),2754140989,-1,call
8,Scan(S),2760455540,10000,return
8,Shuffle(S),3020881927,10000,return
8,Shuffle(S),3020956432,-1,call
8,Scan(S),3021005990,-1,call
8,Scan(S),3027414142,10000,return
8,Shuffle(S),3304208604,10000,return
8,Shuffle(S),3304229438,-1,call
8,Scan(S),3304243706,-1,call
8,Scan(S),3308521745,5000,return
8,Shuffle(S),3570752265,5000,return
8,Shuffle(S),3570768960,-1,call
8,Scan(S),3570781425,-1,call
8,Scan(S),3570794388,-1,return
8,Shuffle(S),3573333214,-1,return
6,Shuffle(S),2055567,-1,call
6,Scan(S),2478618,-1,call
6,Scan(S),133690311,10000,return
6,Shuffle(S),312349757,10000,return
6,Shuffle(S),312378715,-1,call
6,Scan(S),312401354,-1,call
6,Scan(S),324181824,10000,return
6,Shuffle(S),592760802,10000,return
6,Shuffle(S),592870268,-1,call
6,Scan(S),592976781,-1,call
6,Scan(S),599731501,10000,return
6,Shuffle(S),858899413,10000,return
6,Shuffle(S),858930724,-1,call
6,Scan(S),858953558,-1,call
6,Scan(S),865546576,10000,return
6,Shuffle(S),1150854329,10000,return
6,Shuffle(S),1150903118,-1,call
6,Scan(S),1150942491,-1,call
6,Scan(S),1157212577,10000,return
6,Shuffle(S),1425437388,10000,return
6,Shuffle(S),1425464003,-1,call
6,Scan(S),1425486310,-1,call
6,Scan(S),1431887124,10000,return
6,Shuffle(S),1692270358,10000,return
6,Shuffle(S),1692302737,-1,call
6,Scan(S),1692323632,-1,call
6,Scan(S),1698694121,10000,return
6,Shuffle(S),1975653510,10000,return
6,Shuffle(S),1975692536,-1,call
6,Scan(S),1975713175,-1,call
6,Scan(S),1982588036,10000,return
6,Shuffle(S),2292538990,10000,return
6,Shuffle(S),2292574170,-1,call
6,Scan(S),2292592963,-1,call
6,Scan(S),2302632667,10000,return
6,Shuffle(S),2559348179,10000,return
6,Shuffle(S),2559374973,-1,call
6,Scan(S),2559405081,-1,call
6,Scan(S),2565519204,10000,return
6,Shuffle(S),2825935988,10000,return
6,Shuffle(S),2825967191,-1,call
6,Scan(S),2826003183,-1,call
6,Scan(S),2832157752,10000,return
6,Shuffle(S),3109204230,10000,return
6,Shuffle(S),3109222745,-1,call
6,Scan(S),3109236315,-1,call
6,Scan(S),3115376101,10000,return
6,Shuffle(S),3376053632,10000,return
6,Shuffle(S),3376081286,-1,call
6,Scan(S),3376096290,-1,call
6,Scan(S),3379801430,5000,return
6,Shuffle(S),3659394106,5000,return
6,Shuffle(S),3659415729,-1,call
6,Scan(S),3659429404,-1,call
6,Scan(S),3659443729,-1,return
6,Shuffle(S),3662192748,-1,return
